Time /s,Voltage (V) vs Ref. ,WT,Blank
2025.4,-0.8,-40.257,-18.757
2025.6,-0.8,-39.891,-18.212
2025.8,-0.8,-38.959,-18.673
2026,-0.8,-39.687,-17.592
2026.2,-0.8,-39.571,-18.369
2026.4,-0.8,-39.315,-18.049
2026.6,-0.8,-38.759,-17.626
2026.8,-0.8,-39.979,-18.013
2027,-0.8,-39.874,-18.196
2027.2,-0.8,-38.863,-18.008
2027.4,-0.8,-38.793,-19.001
2027.6,-0.8,-39.323,-17.748
2027.8,-0.8,-39.395,-16.282
2028,-0.8,-38.178,-17.539
2028.2,-0.8,-39.114,-17.838
2028.4,-0.8,-39.797,-18.408
2028.6,-0.8,-38.796,-16.993
2028.8,-0.8,-37.964,-17.344
2029,-0.8,-38.774,-17.363
2029.2,-0.8,-39.047,-16.952
2029.4,-0.8,-37.47,-16.997
2029.6,-0.8,-38.252,-17.037
2029.8,-0.8,-38.742,-16.634
2030,-0.8,-38.057,-17.113
2030.2,-0.8,-37.175,-16.801
2030.4,-0.8,-38.234,-16.924
2030.6,-0.8,-38.847,-16.527
2030.8,-0.8,-38.197,-16.566
2031,-0.8,-37.673,-16.508
2031.2,-0.8,-38.388,-16.567
2031.4,-0.8,-38.207,-16.639
2031.6,-0.8,-37.667,-16.963
2031.8,-0.8,-37.847,-16.193
2032,-0.8,-38.686,-16.461
2032.2,-0.8,-37.95,-15.894
2032.4,-0.8,-37.106,-16.563
2032.6,-0.8,-37.921,-16.053
2032.8,-0.8,-37.511,-15.51
2033,-0.8,-37.174,-15.999
2033.2,-0.8,-37.169,-16.219
2033.4,-0.8,-38.034,-16.514
2033.6,-0.8,-37.177,-15.793
2033.8,-0.8,-37.009,-16.259
2034,-0.8,-37.223,-15.589
2034.2,-0.8,-37.379,-15.796
2034.4,-0.8,-37.393,-16.056
2034.6,-0.8,-36.686,-15.827
2034.8,-0.8,-37.35,-15.562
2035,-0.8,-37.541,-15.716
2035.2,-0.8,-36.764,-16.451
2035.4,-0.8,-36.593,-15.885
2035.6,-0.8,-37.632,-14.772
2035.8,-0.8,-37.438,-15.382
2036,-0.8,-36.416,-15.571
2036.2,-0.8,-37.128,-15.015
2036.4,-0.8,-36.738,-15.254
2036.6,-0.8,-36.436,-15.442
2036.8,-0.8,-36.5,-15.439
2037,-0.8,-36.956,-15.165
2037.2,-0.8,-36.496,-15.414
2037.4,-0.8,-36.012,-15.257
2037.6,-0.8,-36.172,-15.107
2037.8,-0.8,-36.751,-15.181
2038,-0.8,-36.776,-15.076
2038.2,-0.8,-36.01,-15.2
2038.4,-0.8,-36.496,-14.975
2038.6,-0.8,-36.65,-14.973
2038.8,-0.8,-36.255,-14.225
2039,-0.8,-35.302,-14.505
2039.2,-0.8,-36.833,-14.88
2039.4,-0.8,-36.56,-15.147
2039.6,-0.8,-35.23,-14.57
2039.8,-0.8,-36.405,-14.694
2040,-0.8,-36.509,-14.592
2040.2,-0.8,-35.801,-14.632
2040.4,-0.8,-35.007,-14.752
2040.6,-0.8,-35.946,-14.531
2040.8,-0.8,-36.114,-14.581
2041,-0.8,-35.53,-14.737
2041.2,-0.8,-35.655,-14.429
2041.4,-0.8,-36.063,-14.712
2041.6,-0.8,-35.945,-14.576
2041.8,-0.8,-34.968,-14.534
2042,-0.8,-35.486,-14.076
2042.2,-0.8,-36.382,-14.634
2042.4,-0.8,-35.085,-14.05
2042.6,-0.8,-35.196,-14.402
2042.8,-0.8,-35.502,-14.425
2043,-0.8,-35.475,-14.252
2043.2,-0.8,-34.698,-14.769
2043.4,-0.8,-34.891,-14.626
2043.6,-0.8,-35.997,-13.628
2043.8,-0.8,-35.41,-14.625
2044,-0.8,-34.685,-13.76
2044.2,-0.8,-35.356,-15.828
2044.4,-0.8,-35.335,-13.993
2044.6,-0.8,-35.105,-13.321
2044.8,-0.8,-34.897,-14.2
2045,-0.8,-35.678,-13.58
2045.2,-0.8,-35.412,-13.689
2045.4,-0.8,-34.736,-13.144
2045.6,-0.8,-34.985,-14.748
2045.8,-0.8,-35.249,-13.765
2046,-0.8,-35.251,-13.801
2046.2,-0.8,-34.744,-14.21
2046.4,-0.8,-35.728,-14.296
2046.6,-0.8,-34.865,-13.329
2046.8,-0.8,-34.725,-13.059
2047,-0.8,-34.688,-13.681
2047.2,-0.8,-35.151,-13.876
2047.4,-0.8,-35.517,-12.897
2047.6,-0.8,-34.748,-13.332
2047.8,-0.8,-35.024,-13.499
2048,-0.8,-35.064,-13.173
2048.2,-0.8,-34.65,-13.555
2048.4,-0.8,-34.051,-14.032
2048.6,-0.8,-35.335,-13.581
2048.8,-0.8,-35.096,-13.313
2049,-0.8,-34.209,-13.381
2049.2,-0.8,-34.254,-13.528
2049.4,-0.8,-35.097,-13.311
2049.6,-0.8,-34.54,-12.874
2049.8,-0.8,-34.313,-13.096
2050,-0.8,-34.765,-13.756
2050.2,-0.47,2370.38,435.64
2050.4,-0.47,1686.15,254.658
2050.6,-0.47,1374.78,190.111
2050.8,-0.47,1176.32,154.344
2051,-0.47,1034.28,131.035
2051.2,-0.47,927.087,114.538
2051.4,-0.47,841.827,101.613
2051.6,-0.47,770.324,91.825
2051.8,-0.47,712.226,83.453
2052,-0.47,663.328,76.611
2052.2,-0.47,620.492,70.795
2052.4,-0.47,582.755,65.97
2052.6,-0.47,550.817,60.486
2052.8,-0.47,523.005,57.56
2053,-0.47,497.264,53.891
2053.2,-0.47,474.68,51.027
2053.4,-0.47,454.905,48.437
2053.6,-0.47,436.911,45.767
2053.8,-0.47,419.717,43.396
2054,-0.47,405.168,41.129
2054.2,-0.47,392.274,39.611
2054.4,-0.47,379.048,37.645
2054.6,-0.47,367.574,35.953
2054.8,-0.47,357.086,34.366
2055,-0.47,347.615,32.962
2055.2,-0.47,337.821,31.324
2055.4,-0.47,329.989,30.771
2055.6,-0.47,322.536,29.211
2055.8,-0.47,315.493,28.203
2056,-0.47,307.917,27.317
2056.2,-0.47,302.015,26.334
2056.4,-0.47,295.976,25.338
2056.6,-0.47,289.912,24.881
2056.8,-0.47,285.344,23.877
2057,-0.47,280.236,22.988
2057.2,-0.47,275.957,22.316
2057.4,-0.47,270.336,21.559
2057.6,-0.47,266.775,21.118
2057.8,-0.47,263.129,20.527
2058,-0.47,259.513,19.57
2058.2,-0.47,255.526,19.649
2058.4,-0.47,251.916,18.316
2058.6,-0.47,249.601,17.992
2058.8,-0.47,245.659,17.429
2059,-0.47,242.588,17.549
2059.2,-0.47,240.323,16.363
2059.4,-0.47,237.929,15.991
2059.6,-0.47,234.836,16.162
2059.8,-0.47,231.823,14.954
2060,-0.47,230.074,15.572
2060.2,-0.47,227.913,14.617
2060.4,-0.47,224.691,14.896
2060.6,-0.47,223.349,14.708
2060.8,-0.47,221.359,13.434
2061,-0.47,219.196,13.283
2061.2,-0.47,217.192,13.317
2061.4,-0.47,215.759,12.698
2061.6,-0.47,213.966,13.022
2061.8,-0.47,211.272,12.554
2062,-0.47,209.866,12.258
2062.2,-0.47,209.347,11.653
2062.4,-0.47,206.847,11.506
2062.6,-0.47,205.467,9.772
2062.8,-0.47,204.095,10.82
2063,-0.47,203.419,10.549
2063.2,-0.47,201.176,10.375
2063.4,-0.47,200.194,10.758
2063.6,-0.47,198.997,9.703
2063.8,-0.47,198.109,10.183
2064,-0.47,195.87,9.837
2064.2,-0.47,195.091,9.185
2064.4,-0.47,194.205,9.769
2064.6,-0.47,193.018,9.522
2064.8,-0.47,191.883,8.655
2065,-0.47,190.703,9.798
2065.2,-0.47,190.219,7.396
2065.4,-0.47,188.499,8.93
2065.6,-0.47,187.51,9.031
2065.8,-0.47,187.083,8.534
2066,-0.47,185.833,8.923
2066.2,-0.47,184.999,7.841
2066.4,-0.47,184.398,8.734
2066.6,-0.47,183.826,7.566
2066.8,-0.47,182.337,7.358
2067,-0.47,181.063,7.544
2067.2,-0.47,180.939,6.975
2067.4,-0.47,180.146,7.533
2067.6,-0.47,178.78,7.581
2067.8,-0.47,178.389,6.521
2068,-0.47,178.523,6.71
2068.2,-0.47,176.569,7.203
2068.4,-0.47,176.014,6.824
2068.6,-0.47,175.798,6.304
2068.8,-0.47,175.219,6.465
2069,-0.47,174.055,6.308
2069.2,-0.47,173.413,6.13
2069.4,-0.47,173.863,6.139
2069.6,-0.47,172.04,5.687
2069.8,-0.47,171.375,5.826
2070,-0.47,171.17,5.695
2070.2,-0.47,171.526,5.76
2070.4,-0.47,170.435,5.044
2070.6,-0.47,169.336,5.589
2070.8,-0.47,168.955,6.133
2071,-0.47,168.57,5.389
2071.2,-0.47,167.501,5.305
2071.4,-0.47,167.52,5.766
2071.6,-0.47,167.418,5.192
2071.8,-0.47,166.672,4.354
2072,-0.47,165.775,5.236
2072.2,-0.47,165.494,4.762
2072.4,-0.47,165.526,5.083
2072.6,-0.47,164.131,3.614
2072.8,-0.47,164.253,4.749
2073,-0.47,163.847,4.96
2073.2,-0.47,163.135,5.015
2073.4,-0.47,162.707,4.581
2073.6,-0.47,161.92,4.772
2073.8,-0.47,161.916,4.661
2074,-0.47,161.608,4.507
2074.2,-0.47,160.781,3.734
2074.4,-0.47,160.306,4.411
2074.6,-0.47,160.701,4.259
2074.8,-0.47,159.558,3.511
2075,-0.47,159.526,4.123
2075.2,-0.47,159.039,3.041
2075.4,-0.47,159.138,3.773
2075.6,-0.47,158.111,3.264
2075.8,-0.47,158.142,4.39
2076,-0.47,157.971,3.888
2076.2,-0.47,157.201,4.457
2076.4,-0.47,156.675,4.038
2076.6,-0.47,156.644,3.727
2076.8,-0.47,157.046,3.55
2077,-0.47,156.031,4.037
2077.2,-0.47,155.449,2.93
2077.4,-0.47,154.998,3.063
2077.6,-0.47,155.293,3.605
2077.8,-0.47,154.589,3.531
2078,-0.47,153.829,2.849
2078.2,-0.47,153.849,3.453
2078.4,-0.47,154.098,3.329
2078.6,-0.47,152.926,3.082
2078.8,-0.47,152.86,3.397
2079,-0.47,152.952,2.847
2079.2,-0.47,152.167,2.14
2079.4,-0.47,152.127,3.008
2079.6,-0.47,151.766,2.715
2079.8,-0.47,151.594,2.455
2080,-0.47,150.985,2.614
2080.2,-0.47,150.698,2.666
2080.4,-0.47,151.27,2.606
2080.6,-0.47,150.928,2.109
2080.8,-0.47,150.301,0.341
2081,-0.47,150.479,3.233
2081.2,-0.47,150.286,3.239
2081.4,-0.47,149.264,2.794
2081.6,-0.47,148.889,2.353
2081.8,-0.47,149.011,2.986
2082,-0.47,149.293,2.084
2082.2,-0.47,148.062,2.771
2082.4,-0.47,148.375,2.025
2082.6,-0.47,148.383,2.746
2082.8,-0.47,148.464,3.284
2083,-0.47,147.397,1.59
2083.2,-0.47,147.449,2.997
2083.4,-0.47,147.277,0.581
2083.6,-0.47,147.283,2.676
2083.8,-0.47,146.194,1.977
2084,-0.47,146.928,2.464
2084.2,-0.47,146.531,2.456
2084.4,-0.47,146.24,1.93
2084.6,-0.47,146.061,2.261
2084.8,-0.47,145.577,2.289
2085,-0.47,145.323,2.229
2085.2,-0.47,145.174,1.472
2085.4,-0.47,145.495,2.978
2085.6,-0.47,145.265,1.509
2085.8,-0.47,144.896,2.528
2086,-0.47,144.495,2.151
2086.2,-0.47,144.311,1.936
2086.4,-0.47,144.708,2.199
2086.6,-0.47,143.806,1.635
2086.8,-0.47,143.567,1.527
2087,-0.47,144.151,1.921
2087.2,-0.47,143.864,1.62
2087.4,-0.47,142.964,2.315
2087.6,-0.47,143.282,1.702
2087.8,-0.47,143.182,1.873
2088,-0.47,143.084,1.567
2088.2,-0.47,142.268,1.523
2088.4,-0.47,142.615,1.763
2088.6,-0.47,142.743,1.772
2088.8,-0.47,142.465,1.826
2089,-0.47,141.65,1.777
2089.2,-0.47,141.857,1.484
2089.4,-0.47,142.026,1.878
2089.6,-0.47,141.217,1.752
2089.8,-0.47,141.404,1.564
2090,-0.47,141.909,1.759
2090.2,-0.47,140.932,1.959
2090.4,-0.47,141.043,1.797
2090.6,-0.47,140.615,1.516
2090.8,-0.47,141.162,1.248
2091,-0.47,140.456,1.787
2091.2,-0.47,139.902,1.318
2091.4,-0.47,140.293,0.656
2091.6,-0.47,140.608,0.968
2091.8,-0.47,139.854,2.311
2092,-0.47,139.41,1.88
2092.2,-0.47,139.593,1.597
2092.4,-0.47,140.106,1.199
2092.6,-0.47,139.389,0.102
2092.8,-0.47,140.063,2.3
2093,-0.47,139.493,1.417
2093.2,-0.47,139.266,1.032
2093.4,-0.47,138.512,0.777
2093.6,-0.47,139.043,1.519
2093.8,-0.47,138.652,1.146
2094,-0.47,138.477,1.293
2094.2,-0.47,137.812,1.437
2094.4,-0.47,138.645,1.476
2094.6,-0.47,137.468,1.131
2094.8,-0.47,137.302,1.521
2095,-0.47,137.243,1.094
2095.2,-0.47,137.605,0.662
2095.4,-0.47,137.39,1.174
2095.6,-0.47,137.434,0.192
2095.8,-0.47,137.61,1.003
2096,-0.47,137.391,1.064
2096.2,-0.47,136.872,1.904
2096.4,-0.47,137.176,0.715
2096.6,-0.47,137.4,0.375
2096.8,-0.47,136.524,1.401
2097,-0.47,136.206,0.661
2097.2,-0.47,136.817,1.021
2097.4,-0.47,136.117,1.368
2097.6,-0.47,136.118,0.745
2097.8,-0.47,135.925,1.372
2098,-0.47,136.365,0.478
2098.2,-0.47,135.687,0.134
2098.4,-0.47,135.533,0.565
2098.6,-0.47,136.085,1.375
2098.8,-0.47,135.625,1.338
2099,-0.47,135.174,0.886
2099.2,-0.47,135.149,1.376
2099.4,-0.47,135.4,0.437
2099.6,-0.47,135.124,0.42
2099.8,-0.47,133.899,-0.835
2100,-0.47,135.485,1.212
2100.2,-0.37,364.326,159.319
2100.4,-0.37,261.064,96.234
2100.6,-0.37,227.901,74.064
2100.8,-0.37,209.35,60.737
2101,-0.37,197.676,52.042
2101.2,-0.37,187.648,46.297
2101.4,-0.37,180.572,41.066
2101.6,-0.37,175.691,38.775
2101.8,-0.37,169.811,34.264
2102,-0.37,165.893,33.263
2102.2,-0.37,161.939,30.358
2102.4,-0.37,158.541,28.178
2102.6,-0.37,155.4,27.048
2102.8,-0.37,152.914,24.381
2103,-0.37,150.216,24.41
2103.2,-0.37,147.793,23.418
2103.4,-0.37,144.877,21.919
2103.6,-0.37,143.734,21.077
2103.8,-0.37,141.801,20.095
2104,-0.37,140.251,18.965
2104.2,-0.37,137.629,18.687
2104.4,-0.37,136.223,17.479
2104.6,-0.37,134.908,16.561
2104.8,-0.37,132.859,17.207
2105,-0.37,131.355,15.171
2105.2,-0.37,130.231,15.837
2105.4,-0.37,129.833,14.925
2105.6,-0.37,127.666,14.32
2105.8,-0.37,126.642,14.797
2106,-0.37,126.226,13.851
2106.2,-0.37,125.377,13.741
2106.4,-0.37,123.567,13.622
2106.6,-0.37,122.616,13.127
2106.8,-0.37,121.315,12.817
2107,-0.37,120.783,12.236
2107.2,-0.37,119.896,12.29
2107.4,-0.37,118.88,11.986
2107.6,-0.37,118.071,11.803
2107.8,-0.37,116.783,11.487
2108,-0.37,115.974,11.153
2108.2,-0.37,115.407,11.129
2108.4,-0.37,114.542,10.818
2108.6,-0.37,113.747,10.941
2108.8,-0.37,112.68,10.332
2109,-0.37,112.473,10.08
2109.2,-0.37,111.509,9.694
2109.4,-0.37,111.216,9.859
2109.6,-0.37,110.257,9.728
2109.8,-0.37,109.447,9.746
2110,-0.37,108.669,9.454
2110.2,-0.37,108.101,9.436
2110.4,-0.37,107.483,8.841
2110.6,-0.37,106.809,8.616
2110.8,-0.37,106.257,8.813
2111,-0.37,106.178,8.684
2111.2,-0.37,105.8,8.615
2111.4,-0.37,104.144,8.015
2111.6,-0.37,104.323,8.536
2111.8,-0.37,103.671,8.207
2112,-0.37,102.334,8.144
2112.2,-0.37,102.191,7.914
2112.4,-0.37,101.487,7.795
2112.6,-0.37,101.556,7.467
2112.8,-0.37,100.222,7.852
2113,-0.37,100.652,7.643
2113.2,-0.37,100.079,7.342
2113.4,-0.37,99.57,7.378
2113.6,-0.37,98.63,7.381
2113.8,-0.37,98.422,6.89
2114,-0.37,97.971,6.761
2114.2,-0.37,97.547,7.102
2114.4,-0.37,97.38,7.014
2114.6,-0.37,96.456,6.716
2114.8,-0.37,96.5,6.725
2115,-0.37,95.501,6.716
2115.2,-0.37,95.213,6.511
2115.4,-0.37,94.399,6.726
2115.6,-0.37,94.859,6.525
2115.8,-0.37,93.663,6.284
2116,-0.37,93.331,6.291
2116.2,-0.37,92.25,6.121
2116.4,-0.37,93.481,6.249
2116.6,-0.37,92.217,6.235
2116.8,-0.37,91.862,6.369
2117,-0.37,91.828,6.155
2117.2,-0.37,91.616,6.188
2117.4,-0.37,90.48,5.902
2117.6,-0.37,90.624,5.826
2117.8,-0.37,90.492,6.211
2118,-0.37,90.994,5.628
2118.2,-0.37,89.79,6.184
2118.4,-0.37,89.91,5.402
2118.6,-0.37,88.597,5.906
2118.8,-0.37,88.633,5.427
2119,-0.37,88.328,5.424
2119.2,-0.37,87.693,5.233
2119.4,-0.37,88.012,5.543
2119.6,-0.37,87.62,4.65
2119.8,-0.37,86.772,5.072
2120,-0.37,86.741,5.477
2120.2,-0.37,85.982,4.667
2120.4,-0.37,86.054,4.992
2120.6,-0.37,85.845,4.972
2120.8,-0.37,85.293,4.765
2121,-0.37,85.474,4.474
2121.2,-0.37,85.526,4.73
2121.4,-0.37,84.947,5.268
2121.6,-0.37,84.135,5.167
2121.8,-0.37,84.443,4.716
2122,-0.37,83.787,5.418
2122.2,-0.37,83.52,4.84
2122.4,-0.37,82.797,4.728
2122.6,-0.37,83.066,4.852
2122.8,-0.37,81.897,4.997
2123,-0.37,81.075,4.573
2123.2,-0.37,82.215,4.955
2123.4,-0.37,82.402,4.859
2123.6,-0.37,81.086,4.539
2123.8,-0.37,81.559,3.993
2124,-0.37,80.093,3.894
2124.2,-0.37,81.388,5.144
2124.4,-0.37,80.14,3.906
2124.6,-0.37,80.223,5.685
2124.8,-0.37,81.148,4.439
2125,-0.37,80.403,4.502
2125.2,-0.37,79.567,4.03
2125.4,-0.37,78.737,4.673
2125.6,-0.37,79.662,4.516
2125.8,-0.37,78.068,4.347
2126,-0.37,79.202,4.447
2126.2,-0.37,78.44,3.91
2126.4,-0.37,78.685,4.735
2126.6,-0.37,77.806,4.283
2126.8,-0.37,76.909,4.062
2127,-0.37,77.837,4.389
2127.2,-0.37,77.494,4.203
2127.4,-0.37,77.529,4.107
2127.6,-0.37,77.613,4.289
2127.8,-0.37,76.549,4.198
2128,-0.37,77.156,4.097
2128.2,-0.37,76.354,4.086
2128.4,-0.37,76.925,3.876
2128.6,-0.37,76.261,3.897
2128.8,-0.37,75.911,3.828
2129,-0.37,74.655,3.826
2129.2,-0.37,75.443,3.996
2129.4,-0.37,75.756,3.78
2129.6,-0.37,75.161,4.036
2129.8,-0.37,74.857,3.64
2130,-0.37,74.588,3.551
2130.2,-0.37,75.232,3.81
2130.4,-0.37,74.432,2.882
2130.6,-0.37,73.712,3.961
2130.8,-0.37,74.178,3.739
2131,-0.37,73.891,3.965
2131.2,-0.37,73.576,3.838
2131.4,-0.37,73.749,3.349
2131.6,-0.37,73.659,3.721
2131.8,-0.37,73.198,3.672
2132,-0.37,72.809,3.562
2132.2,-0.37,73.091,3.413
2132.4,-0.37,73.094,3.83
2132.6,-0.37,72.241,3.094
2132.8,-0.37,72.573,3.656
2133,-0.37,72.397,3.022
2133.2,-0.37,71.877,3.275
2133.4,-0.37,71.406,3.54
2133.6,-0.37,72.027,3.009
2133.8,-0.37,71.45,2.773
2134,-0.37,71.116,2.467
2134.2,-0.37,70.938,4.126
2134.4,-0.37,70.829,2.895
2134.6,-0.37,70.543,3.622
2134.8,-0.37,70.453,3.768
2135,-0.37,70.516,3.465
2135.2,-0.37,70.263,3.851
2135.4,-0.37,69.7,3.707
2135.6,-0.37,70.036,3.646
2135.8,-0.37,69.442,3.439
2136,-0.37,70.258,3.262
2136.2,-0.37,69.829,3.645
2136.4,-0.37,68.824,2.964
2136.6,-0.37,69.499,3.694
2136.8,-0.37,68.776,3.507
2137,-0.37,69.145,3.049
2137.2,-0.37,69.562,3.472
2137.4,-0.37,69.085,3.23
2137.6,-0.37,68.971,2.969
2137.8,-0.37,68.484,3.448
2138,-0.37,67.552,3.185
2138.2,-0.37,68.76,3.273
2138.4,-0.37,68.021,2.899
2138.6,-0.37,67.959,3.24
2138.8,-0.37,68.179,3.5
2139,-0.37,67.362,3.233
2139.2,-0.37,67.378,3.07
2139.4,-0.37,67.236,2.954
2139.6,-0.37,67.104,3.024
2139.8,-0.37,67,3.784
2140,-0.37,66.832,2.807
2140.2,-0.37,66.6,2.926
2140.4,-0.37,66.785,3.162
2140.6,-0.37,66.446,3.057
2140.8,-0.37,66.488,2.996
2141,-0.37,66.392,2.945
2141.2,-0.37,65.587,2.984
2141.4,-0.37,65.194,3.056
2141.6,-0.37,66.094,3.095
2141.8,-0.37,65.941,3.295
2142,-0.37,65.7,2.899
2142.2,-0.37,65.782,2.774
2142.4,-0.37,65.563,2.819
2142.6,-0.37,65.557,2.735
2142.8,-0.37,65.051,3.108
2143,-0.37,64.952,2.881
2143.2,-0.37,64.843,2.476
2143.4,-0.37,64.77,3.236
2143.6,-0.37,63.962,2.931
2143.8,-0.37,64.674,3.019
2144,-0.37,64.853,2.765
2144.2,-0.37,64.541,2.848
2144.4,-0.37,64.273,2.813
2144.6,-0.37,64.389,2.775
2144.8,-0.37,63.412,2.695
2145,-0.37,63.238,2.945
2145.2,-0.37,64.168,2.892
2145.4,-0.37,63.005,2.742
2145.6,-0.37,62.882,2.613
2145.8,-0.37,63.605,2.671
2146,-0.37,63.369,2.893
2146.2,-0.37,63.244,2.686
2146.4,-0.37,63.186,2.432
2146.6,-0.37,63.404,2.784
2146.8,-0.37,63.03,2.568
2147,-0.37,62.379,2.436
2147.2,-0.37,62.916,2.829
2147.4,-0.37,62.494,2.461
2147.6,-0.37,63.048,2.677
2147.8,-0.37,62.946,2.36
2148,-0.37,61.703,3.119
2148.2,-0.37,61.686,2.818
2148.4,-0.37,62.073,2.441
2148.6,-0.37,60.688,2.595
2148.8,-0.37,62.071,2.658
2149,-0.37,61.689,2.632
2149.2,-0.37,61.469,2.51
2149.4,-0.37,61.734,3.241
2149.6,-0.37,61.479,2.72
2149.8,-0.37,61.291,2.592
2150,-0.37,61.245,1.981
2150.2,-0.47,-135.895,-152.778
2150.4,-0.47,-34.546,-90.64
2150.6,-0.47,-1.682,-67.821
2150.8,-0.47,15.943,-57.118
2151,-0.47,28.182,-46.508
2151.2,-0.47,36.66,-41.682
2151.4,-0.47,41.757,-36.815
2151.6,-0.47,46.25,-34.312
2151.8,-0.47,51.31,-30.163
2152,-0.47,54.847,-26.996
2152.2,-0.47,58.838,-26.022
2152.4,-0.47,61.044,-23.983
2152.6,-0.47,62.959,-24.146
2152.8,-0.47,65.084,-20.456
2153,-0.47,67.741,-19.891
2153.2,-0.47,68.383,-17.829
2153.4,-0.47,70.597,-19.057
2153.6,-0.47,72.594,-16.562
2153.8,-0.47,73.713,-15.506
2154,-0.47,75.311,-15.108
2154.2,-0.47,76.444,-13.984
2154.4,-0.47,77.521,-14.328
2154.6,-0.47,78.472,-11.992
2154.8,-0.47,79.635,-12.863
2155,-0.47,80.748,-11.854
2155.2,-0.47,81.183,-11.456
2155.4,-0.47,82.283,-11.697
2155.6,-0.47,82.352,-11.303
2155.8,-0.47,83.433,-10.597
2156,-0.47,84.512,-9.311
2156.2,-0.47,84.66,-10.949
2156.4,-0.47,85.969,-8.878
2156.6,-0.47,86.377,-9.084
2156.8,-0.47,86.714,-9.521
2157,-0.47,87.616,-9.033
2157.2,-0.47,87.986,-8.34
2157.4,-0.47,88.816,-9.102
2157.6,-0.47,88.255,-8.174
2157.8,-0.47,90.19,-7.881
2158,-0.47,89.697,-7.47
2158.2,-0.47,90.61,-7.616
2158.4,-0.47,90.968,-6.966
2158.6,-0.47,91.587,-7.538
2158.8,-0.47,92.054,-7.505
2159,-0.47,92.211,-6.868
2159.2,-0.47,92.895,-6.922
2159.4,-0.47,93.037,-7.159
2159.6,-0.47,92.882,-6.362
2159.8,-0.47,93.362,-6.124
2160,-0.47,92.486,-6.297
2160.2,-0.47,94.747,-5.794
2160.4,-0.47,94.43,-5.886
2160.6,-0.47,95.037,-5.712
2160.8,-0.47,95.188,-6.457
2161,-0.47,95.311,-5.841
2161.2,-0.47,95.924,-5.508
2161.4,-0.47,95.97,-5.641
2161.6,-0.47,96.007,-5.553
2161.8,-0.47,96.136,-4.697
2162,-0.47,96.511,-4.955
2162.2,-0.47,96.867,-5.193
2162.4,-0.47,97.668,-5.205
2162.6,-0.47,96.672,-5.156
2162.8,-0.47,97.311,-4.432
2163,-0.47,98.376,-4.874
2163.2,-0.47,99.253,-4.894
2163.4,-0.47,97.167,-4.535
2163.6,-0.47,97.93,-4.475
2163.8,-0.47,99.513,-4.47
2164,-0.47,98.406,-3.958
2164.2,-0.47,99.227,-4.153
2164.4,-0.47,100.567,-4.207
2164.6,-0.47,99.39,-3.534
2164.8,-0.47,99.714,-2.833
2165,-0.47,99.888,-5.318
2165.2,-0.47,99.988,-5.068
2165.4,-0.47,99.837,-2.906
2165.6,-0.47,99.84,-4.271
2165.8,-0.47,100.299,-4.038
2166,-0.47,100.581,-3.215
2166.2,-0.47,100.632,-4.684
2166.4,-0.47,99.85,-3.637
2166.6,-0.47,101.15,-4.749
2166.8,-0.47,100.673,-2.697
2167,-0.47,101.018,-3.853
2167.2,-0.47,101.086,-3.226
2167.4,-0.47,101.173,-3.129
2167.6,-0.47,100.746,-3.762
2167.8,-0.47,101.365,-2.968
2168,-0.47,101.495,-3.831
2168.2,-0.47,101.228,-3.738
2168.4,-0.47,101.991,-4.008
2168.6,-0.47,101.644,-2.793
2168.8,-0.47,102.837,-3.701
2169,-0.47,102.071,-3.37
2169.2,-0.47,102.286,-4.514
2169.4,-0.47,102.561,-2.74
2169.6,-0.47,102.864,-4.155
2169.8,-0.47,102.832,-2.622
2170,-0.47,102.83,-3.062
2170.2,-0.47,102.304,-3.12
2170.4,-0.47,103.199,-3.37
2170.6,-0.47,102.111,-2.092
2170.8,-0.47,103.205,-2.788
2171,-0.47,103.229,-3.204
2171.2,-0.47,102.946,-2.485
2171.4,-0.47,103.104,-2.87
2171.6,-0.47,102.847,-2.997
2171.8,-0.47,103.57,-2.952
2172,-0.47,103.193,-2.483
2172.2,-0.47,103.315,-2.555
2172.4,-0.47,103.759,-2.575
2172.6,-0.47,103.45,-2.753
2172.8,-0.47,103.033,-2.591
2173,-0.47,103.617,-2.706
2173.2,-0.47,104.025,-2.718
2173.4,-0.47,103.773,-2.658
2173.6,-0.47,103.845,-2.921
2173.8,-0.47,103.753,-2.649
2174,-0.47,104.612,-2.791
2174.2,-0.47,104.038,-2.072
2174.4,-0.47,104.652,-2.423
2174.6,-0.47,105.179,-2.462
2174.8,-0.47,104.807,-2.852
2175,-0.47,103.828,-2.828
2175.2,-0.47,104.705,-2.388
2175.4,-0.47,105.232,-2.385
2175.6,-0.47,104.544,-2.726
2175.8,-0.47,103.004,-2.264
2176,-0.47,105.083,-2.343
2176.2,-0.47,105.38,-2.728
2176.4,-0.47,104.547,-1.715
2176.6,-0.47,105.004,-2.418
2176.8,-0.47,105.409,-2.592
2177,-0.47,105.455,-2.329
2177.2,-0.47,104.907,-2.399
2177.4,-0.47,104.858,-2.379
2177.6,-0.47,106.002,-2.109
2177.8,-0.47,105.149,-2.457
2178,-0.47,105.112,-2.724
2178.2,-0.47,105.374,-2.015
2178.4,-0.47,106.003,-2.571
2178.6,-0.47,105.001,-2.309
2178.8,-0.47,105.338,-2.053
2179,-0.47,105.617,-2.228
2179.2,-0.47,106.25,-2.291
2179.4,-0.47,105.331,-2.037
